order_id,order_date,customer_id,gender,age_group,region,category,product,quantity,unit_price,discount,revenue,channel,status
ORD00867,2023-04-22,CUST0783,Female,55+,North,Books,Cook Book,3,12.75,0.0,38.25,Email,Cancelled
ORD00868,2023-05-01,CUST0192,Female,45-54,North,Books,Python Programming,1,21.64,0.0,21.64,Paid Ad,Completed
ORD00869,2023-10-06,CUST1058,Female,35-44,Central,Books,Data Science Handbook,1,44.13,0.2,35.3,Direct,Cancelled
ORD00870,2023-11-07,CUST0883,Female,18-24,Central,Beauty,Hair Mask,1,44.14,0.0,44.14,Organic Search,Returned
ORD00871,2023-06-22,CUST1019,Female,55+,Central,Electronics,USB Hub,5,218.3,0.05,1036.92,Organic Search,Completed
ORD00872,2023-05-27,CUST0179,Male,25-34,West,Electronics,Bluetooth Speaker,5,198.29,0.1,892.3,Email,Completed
ORD00873,2023-08-15,CUST0745,Female,25-34,West,Clothing,Jeans,1,168.92,0.0,168.92,Social Media,Completed
ORD00874,2023-06-30,CUST0906,Female,55+,Central,Electronics,Phone Case,1,101.41,0.0,101.41,Paid Ad,Completed
ORD00875,2023-02-14,CUST0265,Male,45-54,West,Beauty,Sunscreen,3,10.29,0.0,30.87,Email,Completed
ORD00876,2023-04-22,CUST1037,Male,35-44,North,Clothing,Jacket,1,171.94,0.05,163.34,Email,Completed
ORD00877,2023-08-30,CUST0502,Other,18-24,North,Books,Python Programming,2,37.17,0.1,66.91,Direct,Completed
ORD00878,2023-08-18,CUST0150,Other,25-34,East,Electronics,Wireless Earbuds,1,112.37,0.0,112.37,Paid Ad,Returned
ORD00879,2023-02-16,CUST0953,Male,55+,West,Books,Python Programming,1,24.4,0.05,23.18,Organic Search,Completed
ORD00880,2023-05-13,CUST0409,Other,25-34,West,Electronics,Wireless Earbuds,4,322.35,0.1,1160.46,Email,Completed
ORD00881,2023-05-16,CUST0976,Other,35-44,North,Electronics,Bluetooth Speaker,1,348.81,0.1,313.93,Organic Search,Completed
ORD00882,2023-08-21,CUST0656,Other,55+,North,Clothing,Jacket,1,38.16,0.05,36.25,Direct,Completed
ORD00883,2023-02-09,CUST0970,Female,25-34,Central,Beauty,Sunscreen,3,12.18,0.1,32.89,Paid Ad,Completed
ORD00884,2023-04-01,CUST0361,Male,55+,West,Electronics,Wireless Earbuds,2,334.14,0.0,668.28,Organic Search,Completed
ORD00885,2023-09-19,CUST0860,Other,55+,East,Electronics,Phone Case,4,42.37,0.0,169.48,Direct,Completed
ORD00886,2023-04-30,CUST0878,Male,45-54,North,Home & Kitchen,Blender,1,48.66,0.15,41.36,Social Media,Completed
ORD00887,2023-08-17,CUST0330,Female,18-24,East,Electronics,Bluetooth Speaker,1,330.55,0.05,314.02,Email,Completed
ORD00888,2023-05-18,CUST0407,Female,35-44,South,Beauty,Moisturiser,1,39.3,0.1,35.37,Organic Search,Cancelled
ORD00889,2023-03-30,CUST0649,Other,35-44,South,Home & Kitchen,Blender,3,149.45,0.1,403.51,Organic Search,Completed
ORD00890,2023-05-20,CUST0833,Male,45-54,West,Books,Data Science Handbook,1,31.47,0.1,28.32,Social Media,Cancelled
ORD00891,2023-08-31,CUST1185,Female,35-44,East,Home & Kitchen,Bed Sheets,3,208.1,0.05,593.08,Organic Search,Completed
ORD00892,2023-10-04,CUST0774,Female,55+,South,Electronics,Smart Watch,2,155.76,0.0,311.52,Paid Ad,Completed
ORD00893,2023-09-27,CUST0746,Female,55+,West,Electronics,Smart Watch,2,340.53,0.0,681.06,Organic Search,Completed
ORD00894,2023-06-27,CUST0934,Female,45-54,North,Books,Cook Book,1,46.5,0.0,46.5,Email,Returned
ORD00895,2023-08-20,CUST0361,Male,55+,West,Clothing,Jacket,5,83.54,0.0,417.7,Email,Returned
ORD00896,2023-05-08,CUST0896,Female,55+,Central,Clothing,Jacket,2,111.94,0.0,223.88,Social Media,Cancelled
ORD00897,2023-06-02,CUST0034,Female,45-54,South,Beauty,Face Serum,3,89.62,0.0,268.86,Direct,Returned
ORD00898,2023-10-17,CUST1191,Male,18-24,Central,Electronics,USB Hub,1,325.62,0.0,325.62,Organic Search,Completed
ORD00899,2023-02-02,CUST0401,Male,35-44,South,Books,Data Science Handbook,1,18.48,0.0,18.48,Email,Completed
ORD00900,2023-03-24,CUST0811,Female,45-54,West,Clothing,Sneakers,3,81.37,0.1,219.7,Organic Search,Completed
ORD00901,2023-05-09,CUST0850,Female,35-44,South,Books,Cook Book,4,21.33,0.0,85.32,Paid Ad,Completed
ORD00902,2023-02-15,CUST1063,Female,18-24,North,Beauty,Sunscreen,1,9.71,0.1,8.74,Direct,Completed
ORD00903,2023-05-01,CUST0395,Other,25-34,South,Clothing,Jacket,1,178.8,0.2,143.04,Direct,Returned
ORD00904,2023-08-04,CUST0356,Male,25-34,South,Books,Cook Book,4,28.17,0.0,112.68,Email,Completed
ORD00905,2023-07-03,CUST0243,Male,55+,East,Clothing,Sneakers,2,50.8,0.0,101.6,Direct,Returned
ORD00906,2023-10-16,CUST0191,Male,18-24,South,Books,Self-Help Guide,1,47.35,0.0,47.35,Organic Search,Completed
ORD00907,2023-09-23,CUST0162,Female,25-34,South,Clothing,Jacket,2,37.71,0.05,71.65,Direct,Returned
ORD00908,2023-06-14,CUST0383,Male,25-34,East,Electronics,Smart Watch,2,344.44,0.1,619.99,Paid Ad,Completed
ORD00909,2023-05-24,CUST0775,Female,25-34,South,Electronics,USB Hub,2,296.55,0.1,533.79,Social Media,Completed
ORD00910,2023-06-23,CUST0212,Other,18-24,South,Electronics,Smart Watch,2,225.19,0.05,427.86,Organic Search,Returned
ORD00911,2023-08-05,CUST0191,Male,18-24,South,Beauty,Face Serum,1,15.89,0.15,13.51,Organic Search,Returned
ORD00912,2023-05-26,CUST0151,Other,25-34,South,Books,Data Science Handbook,1,26.37,0.0,26.37,Email,Completed
ORD00913,2023-08-11,CUST0330,Female,18-24,East,Electronics,Phone Case,1,140.71,0.15,119.6,Paid Ad,Completed
ORD00914,2023-06-30,CUST0241,Other,35-44,West,Electronics,Smart Watch,2,235.99,0.15,401.18,Social Media,Completed
ORD00915,2023-07-29,CUST0522,Female,18-24,South,Clothing,Jacket,1,112.8,0.05,107.16,Organic Search,Completed
ORD00916,2023-07-06,CUST0748,Other,55+,North,Home & Kitchen,Scented Candle,2,14.84,0.0,29.68,Organic Search,Completed
ORD00917,2023-06-03,CUST0549,Male,18-24,West,Electronics,Smart Watch,2,88.62,0.15,150.65,Social Media,Returned
ORD00918,2023-11-08,CUST1016,Male,25-34,East,Electronics,Wireless Earbuds,2,131.77,0.0,263.54,Email,Cancelled
ORD00919,2023-09-10,CUST0576,Male,18-24,South,Beauty,Lip Balm,1,27.76,0.1,24.98,Email,Completed
ORD00920,2023-04-16,CUST1000,Female,18-24,North,Home & Kitchen,Scented Candle,3,75.43,0.2,181.03,Email,Returned
ORD00921,2023-10-08,CUST0880,Male,35-44,South,Clothing,Hoodie,2,149.07,0.05,283.23,Paid Ad,Cancelled
ORD00922,2023-07-16,CUST0519,Male,55+,West,Clothing,T-Shirt,4,87.5,0.2,280.0,Direct,Returned
ORD00923,2023-10-17,CUST0661,Male,35-44,East,Electronics,USB Hub,1,133.0,0.0,133.0,Email,Completed
ORD00924,2023-09-19,CUST0644,Female,25-34,South,Clothing,T-Shirt,1,48.15,0.0,48.15,Organic Search,Completed
ORD00925,2023-07-03,CUST0659,Other,25-34,West,Clothing,T-Shirt,1,132.42,0.05,125.8,Paid Ad,Cancelled
ORD00926,2023-02-12,CUST0570,Female,55+,North,Electronics,Bluetooth Speaker,2,216.6,0.0,433.2,Direct,Completed
ORD00927,2023-05-27,CUST0406,Other,25-34,North,Home & Kitchen,Bed Sheets,1,153.25,0.1,137.93,Paid Ad,Completed
ORD00928,2023-07-27,CUST0928,Male,18-24,East,Books,Novel,1,10.2,0.0,10.2,Paid Ad,Cancelled
ORD00929,2023-08-13,CUST1180,Other,25-34,West,Clothing,Sneakers,1,51.72,0.0,51.72,Organic Search,Returned
ORD00930,2023-05-24,CUST0691,Female,55+,East,Electronics,Phone Case,2,27.4,0.05,52.06,Organic Search,Completed
ORD00931,2023-04-16,CUST0820,Female,25-34,South,Clothing,Sneakers,1,133.51,0.1,120.16,Organic Search,Cancelled
ORD00932,2023-09-28,CUST0931,Male,55+,East,Books,Novel,1,36.78,0.05,34.94,Email,Completed
ORD00933,2023-12-02,CUST0285,Male,25-34,Central,Books,Cook Book,1,12.83,0.1,11.55,Organic Search,Completed
ORD00934,2023-07-24,CUST0756,Female,25-34,West,Books,Novel,1,18.64,0.1,16.78,Direct,Completed
ORD00935,2023-04-27,CUST0624,Other,55+,West,Beauty,Face Serum,3,28.55,0.0,85.65,Organic Search,Completed
ORD00936,2023-05-28,CUST0283,Female,55+,Central,Clothing,Jacket,1,144.99,0.05,137.74,Direct,Returned
ORD00937,2023-02-08,CUST0847,Other,55+,East,Electronics,Bluetooth Speaker,3,303.73,0.15,774.51,Email,Completed
ORD00938,2023-10-24,CUST0660,Other,45-54,East,Clothing,Jeans,2,109.08,0.2,174.53,Email,Completed
ORD00939,2023-04-07,CUST0497,Other,55+,West,Electronics,Bluetooth Speaker,1,253.31,0.1,227.98,Paid Ad,Completed
ORD00940,2023-08-03,CUST0789,Female,55+,East,Electronics,Phone Case,1,35.19,0.0,35.19,Paid Ad,Returned
ORD00941,2023-05-28,CUST0642,Female,45-54,North,Electronics,Smart Watch,3,287.69,0.05,819.92,Social Media,Returned
ORD00942,2023-07-29,CUST0790,Other,18-24,North,Home & Kitchen,Scented Candle,1,32.19,0.15,27.36,Email,Cancelled
ORD00943,2023-08-17,CUST0630,Male,55+,South,Clothing,Sneakers,1,43.58,0.0,43.58,Direct,Completed
ORD00944,2023-09-27,CUST0384,Other,25-34,Central,Electronics,Wireless Earbuds,1,264.58,0.15,224.89,Social Media,Completed
ORD00945,2023-05-09,CUST0173,Female,18-24,West,Clothing,Jacket,1,88.04,0.15,74.83,Social Media,Returned
ORD00946,2023-01-30,CUST0559,Female,18-24,West,Electronics,Phone Case,2,183.23,0.0,366.46,Social Media,Completed
ORD00947,2023-04-15,CUST0825,Male,25-34,North,Electronics,Phone Case,1,260.22,0.0,260.22,Paid Ad,Cancelled
ORD00948,2023-10-19,CUST0510,Male,55+,South,Electronics,USB Hub,1,180.36,0.05,171.34,Organic Search,Completed
ORD00949,2023-10-10,CUST0565,Male,25-34,South,Electronics,Wireless Earbuds,1,207.7,0.05,197.31,Paid Ad,Cancelled
ORD00950,2023-08-06,CUST0550,Female,35-44,Central,Home & Kitchen,Bed Sheets,1,92.3,0.1,83.07,Email,Completed
ORD00951,2023-08-07,CUST0007,Male,55+,North,Electronics,Smart Watch,1,131.46,0.05,124.89,Organic Search,Completed
ORD00952,2023-08-19,CUST0489,Female,25-34,East,Clothing,Jacket,1,92.1,0.15,78.28,Paid Ad,Completed
ORD00953,2023-04-29,CUST0027,Female,35-44,East,Home & Kitchen,Coffee Maker,4,49.34,0.0,197.36,Email,Returned
ORD00954,2023-10-24,CUST0020,Other,18-24,Central,Clothing,Jeans,4,175.69,0.0,702.76,Direct,Completed
ORD00955,2023-07-02,CUST0093,Female,45-54,East,Beauty,Moisturiser,4,7.08,0.0,28.32,Organic Search,Cancelled
ORD00956,2023-06-24,CUST0301,Female,35-44,Central,Home & Kitchen,Blender,2,185.43,0.0,370.86,Organic Search,Completed
ORD00957,2023-07-23,CUST0528,Female,55+,North,Clothing,Hoodie,2,88.04,0.2,140.86,Email,Completed
ORD00958,2023-03-03,CUST1061,Other,45-54,East,Clothing,T-Shirt,1,151.06,0.0,151.06,Direct,Returned
ORD00959,2023-04-25,CUST0452,Male,55+,West,Electronics,USB Hub,1,258.95,0.2,207.16,Paid Ad,Completed
ORD00960,2023-09-04,CUST0423,Male,18-24,South,Clothing,Jeans,2,109.03,0.0,218.06,Organic Search,Completed
ORD00961,2023-03-23,CUST1116,Other,18-24,North,Beauty,Sunscreen,5,60.01,0.15,255.04,Email,Cancelled
ORD00962,2023-08-07,CUST0566,Female,18-24,East,Electronics,Bluetooth Speaker,1,312.48,0.0,312.48,Social Media,Completed
ORD00963,2023-05-20,CUST0932,Female,35-44,West,Electronics,USB Hub,3,250.11,0.0,750.33,Direct,Completed
ORD00964,2023-06-25,CUST0308,Male,35-44,Central,Electronics,Wireless Earbuds,2,182.14,0.0,364.28,Direct,Completed
ORD00965,2023-06-01,CUST0032,Male,45-54,East,Home & Kitchen,Coffee Maker,1,73.77,0.1,66.39,Email,Completed
ORD00966,2023-06-18,CUST0722,Male,18-24,North,Electronics,USB Hub,1,56.35,0.0,56.35,Organic Search,Completed
ORD00967,2023-08-30,CUST1149,Other,55+,North,Electronics,Bluetooth Speaker,3,309.37,0.05,881.7,Paid Ad,Completed
ORD00968,2023-06-03,CUST0166,Female,55+,North,Home & Kitchen,Coffee Maker,1,219.14,0.05,208.18,Social Media,Completed
ORD00969,2023-08-01,CUST0818,Other,45-54,North,Electronics,Bluetooth Speaker,2,98.32,0.0,196.64,Organic Search,Completed
ORD00970,2023-07-14,CUST0661,Male,35-44,East,Beauty,Moisturiser,2,32.79,0.05,62.3,Direct,Completed
ORD00971,2023-08-19,CUST0625,Male,45-54,South,Home & Kitchen,Coffee Maker,1,62.5,0.0,62.5,Organic Search,Completed
ORD00972,2023-11-03,CUST0895,Female,18-24,North,Home & Kitchen,Bed Sheets,1,124.62,0.15,105.93,Organic Search,Completed
ORD00973,2023-09-02,CUST0726,Male,35-44,West,Clothing,Hoodie,2,96.64,0.0,193.28,Email,Returned
ORD00974,2023-05-11,CUST0863,Female,55+,East,Clothing,Sneakers,4,89.5,0.0,358.0,Organic Search,Completed
ORD00975,2023-02-19,CUST1113,Male,35-44,South,Home & Kitchen,Blender,2,175.19,0.0,350.38,Direct,Completed
ORD00976,2023-05-25,CUST1061,Other,45-54,East,Electronics,Phone Case,2,57.19,0.0,114.38,Email,Completed
ORD00977,2023-08-06,CUST0200,Female,45-54,North,Electronics,Bluetooth Speaker,2,293.01,0.0,586.02,Social Media,Cancelled
ORD00978,2023-03-05,CUST1047,Male,55+,East,Clothing,Hoodie,1,157.2,0.05,149.34,Organic Search,Completed
ORD00979,2023-07-18,CUST0317,Male,45-54,East,Clothing,Jacket,1,136.39,0.0,136.39,Social Media,Completed
ORD00980,2023-08-06,CUST0138,Female,18-24,West,Home & Kitchen,Air Fryer,2,179.18,0.0,358.36,Organic Search,Completed
ORD00981,2023-06-13,CUST0051,Male,18-24,East,Home & Kitchen,Air Fryer,1,119.16,0.0,119.16,Direct,Returned
ORD00982,2023-09-11,CUST0482,Other,45-54,Central,Clothing,T-Shirt,1,62.39,0.0,62.39,Direct,Completed
ORD00983,2023-04-03,CUST0045,Female,25-34,West,Books,Novel,2,48.39,0.0,96.78,Paid Ad,Completed
ORD00984,2023-03-19,CUST0976,Other,35-44,North,Books,Data Science Handbook,2,16.03,0.05,30.46,Email,Completed
ORD00985,2023-09-01,CUST0802,Male,18-24,Central,Electronics,Wireless Earbuds,1,336.3,0.05,319.49,Email,Completed
ORD00986,2023-07-18,CUST0798,Other,55+,South,Clothing,Sneakers,1,36.89,0.0,36.89,Organic Search,Cancelled
ORD00987,2023-08-24,CUST0286,Female,35-44,Central,Clothing,Jacket,4,86.67,0.0,346.68,Email,Returned
ORD00988,2023-07-05,CUST0715,Female,35-44,West,Electronics,Smart Watch,3,134.85,0.05,384.32,Direct,Returned
ORD00989,2023-05-20,CUST0695,Male,35-44,North,Clothing,Jeans,1,122.19,0.1,109.97,Email,Completed
ORD00990,2023-09-24,CUST0991,Female,18-24,Central,Electronics,Bluetooth Speaker,1,324.36,0.1,291.92,Email,Returned
ORD00991,2023-09-18,CUST1077,Female,55+,West,Home & Kitchen,Coffee Maker,4,130.97,0.1,471.49,Social Media,Completed
ORD00992,2023-08-25,CUST0827,Female,35-44,West,Home & Kitchen,Scented Candle,1,210.59,0.05,200.06,Organic Search,Completed
ORD00993,2023-05-28,CUST0976,Other,35-44,North,Electronics,Smart Watch,2,92.62,0.0,185.24,Social Media,Completed
ORD00994,2023-08-05,CUST0787,Other,55+,East,Beauty,Lip Balm,4,15.75,0.1,56.7,Email,Completed
ORD00995,2023-06-19,CUST0767,Female,18-24,East,Electronics,Bluetooth Speaker,3,53.35,0.0,160.05,Direct,Completed
ORD00996,2023-03-27,CUST1176,Female,25-34,North,Beauty,Hair Mask,1,15.94,0.0,15.94,Direct,Completed
ORD00997,2023-10-25,CUST0332,Female,35-44,East,Electronics,Phone Case,1,161.57,0.0,161.57,Email,Cancelled
ORD00998,2023-04-15,CUST0198,Female,18-24,Central,Books,Data Science Handbook,1,12.04,0.2,9.63,Paid Ad,Completed
ORD00999,2023-11-09,CUST0148,Other,35-44,South,Books,Python Programming,1,24.9,0.05,23.65,Social Media,Completed
ORD01000,2023-07-08,CUST0971,Other,25-34,West,Home & Kitchen,Scented Candle,3,114.2,0.05,325.47,Direct,Completed
ORD01001,2023-05-02,CUST0771,Female,18-24,East,Clothing,Jacket,3,155.37,0.0,466.11,Organic Search,Cancelled
ORD01002,2023-07-27,CUST1108,Other,55+,East,Electronics,USB Hub,1,114.91,0.0,114.91,Social Media,Completed
ORD01003,2023-10-09,CUST0140,Other,45-54,East,Electronics,Bluetooth Speaker,1,323.96,0.1,291.56,Paid Ad,Completed
ORD01004,2023-09-02,CUST0640,Female,35-44,North,Electronics,USB Hub,2,95.87,0.05,182.15,Email,Cancelled
ORD01005,2023-09-20,CUST0062,Male,45-54,North,Electronics,Wireless Earbuds,4,210.23,0.2,672.74,Organic Search,Completed
ORD01006,2023-08-18,CUST1121,Other,45-54,Central,Clothing,Jeans,3,68.2,0.0,204.6,Social Media,Completed
ORD01007,2023-08-25,CUST0073,Male,18-24,Central,Electronics,Wireless Earbuds,2,284.9,0.05,541.31,Social Media,Completed
ORD01008,2023-10-02,CUST0981,Male,18-24,East,Beauty,Moisturiser,4,68.36,0.15,232.42,Paid Ad,Completed
ORD01009,2023-05-21,CUST0884,Male,25-34,East,Home & Kitchen,Air Fryer,2,17.48,0.05,33.21,Email,Completed
ORD01010,2023-07-17,CUST0402,Female,35-44,South,Books,Data Science Handbook,1,9.01,0.1,8.11,Direct,Cancelled
ORD01011,2023-05-13,CUST0257,Female,55+,West,Books,Python Programming,1,33.97,0.1,30.57,Email,Returned
ORD01012,2023-12-05,CUST0754,Other,25-34,Central,Clothing,T-Shirt,4,85.58,0.2,273.86,Social Media,Completed
ORD01013,2023-11-06,CUST0846,Male,18-24,South,Clothing,T-Shirt,1,52.01,0.0,52.01,Direct,Cancelled
ORD01014,2023-02-25,CUST0117,Female,45-54,South,Electronics,Wireless Earbuds,1,307.54,0.0,307.54,Paid Ad,Returned
ORD01015,2023-08-28,CUST0599,Male,35-44,Central,Electronics,Wireless Earbuds,2,120.23,0.15,204.39,Paid Ad,Cancelled
ORD01016,2023-10-29,CUST0422,Other,25-34,South,Clothing,T-Shirt,1,122.31,0.15,103.96,Email,Completed
ORD01017,2023-04-30,CUST1130,Female,18-24,Central,Books,Data Science Handbook,1,28.85,0.0,28.85,Social Media,Completed
ORD01018,2023-08-01,CUST0710,Other,45-54,East,Clothing,Hoodie,2,65.57,0.0,131.14,Email,Cancelled
ORD01019,2023-10-25,CUST0473,Female,45-54,East,Clothing,T-Shirt,1,46.2,0.2,36.96,Social Media,Cancelled
ORD01020,2023-02-21,CUST0482,Other,45-54,Central,Electronics,Bluetooth Speaker,3,257.85,0.0,773.55,Email,Returned
ORD01021,2023-08-26,CUST0787,Other,55+,East,Beauty,Face Serum,1,48.41,0.0,48.41,Social Media,Completed
ORD01022,2023-06-03,CUST0910,Female,25-34,North,Electronics,USB Hub,1,143.62,0.0,143.62,Organic Search,Completed
ORD01023,2023-10-28,CUST0065,Other,35-44,West,Electronics,Smart Watch,2,236.08,0.05,448.55,Direct,Completed
ORD01024,2023-11-21,CUST0538,Male,55+,North,Beauty,Moisturiser,1,69.62,0.1,62.66,Direct,Completed
ORD01025,2023-11-06,CUST0117,Female,45-54,South,Books,Self-Help Guide,2,42.11,0.15,71.59,Organic Search,Cancelled
ORD01026,2023-07-14,CUST1173,Female,35-44,East,Clothing,Hoodie,4,156.23,0.0,624.92,Direct,Cancelled
ORD01027,2023-10-06,CUST0032,Male,45-54,East,Electronics,Phone Case,5,171.56,0.0,857.8,Social Media,Completed
ORD01028,2023-10-01,CUST0080,Male,25-34,East,Electronics,Smart Watch,1,273.4,0.05,259.73,Direct,Completed
ORD01029,2023-06-09,CUST0255,Female,18-24,South,Clothing,Hoodie,3,143.45,0.05,408.83,Social Media,Cancelled
ORD01030,2023-09-26,CUST0019,Other,35-44,North,Home & Kitchen,Blender,1,187.99,0.0,187.99,Email,Completed
ORD01031,2023-02-24,CUST1187,Female,55+,South,Beauty,Sunscreen,2,59.93,0.0,119.86,Organic Search,Completed
ORD01032,2023-08-06,CUST0566,Female,18-24,East,Books,Cook Book,1,22.76,0.0,22.76,Social Media,Returned
ORD01033,2023-05-16,CUST0235,Female,45-54,South,Electronics,Smart Watch,2,64.21,0.0,128.42,Organic Search,Completed
ORD01034,2023-04-08,CUST0125,Male,35-44,West,Home & Kitchen,Bed Sheets,1,131.78,0.1,118.6,Social Media,Completed
ORD01035,2023-03-20,CUST0224,Other,45-54,West,Electronics,Bluetooth Speaker,1,196.05,0.0,196.05,Organic Search,Cancelled
ORD01036,2023-08-26,CUST0852,Male,35-44,Central,Clothing,Jacket,1,25.01,0.05,23.76,Organic Search,Returned
ORD01037,2023-06-14,CUST0836,Male,45-54,East,Books,Data Science Handbook,2,9.16,0.0,18.32,Social Media,Returned
ORD01038,2023-09-01,CUST0308,Male,35-44,Central,Beauty,Hair Mask,1,58.62,0.0,58.62,Direct,Completed
ORD01039,2023-03-14,CUST1041,Female,25-34,South,Electronics,Smart Watch,2,285.69,0.1,514.24,Direct,Completed
ORD01040,2023-06-08,CUST0781,Female,35-44,Central,Beauty,Sunscreen,1,75.95,0.1,68.36,Organic Search,Completed
ORD01041,2023-07-27,CUST0857,Other,45-54,West,Beauty,Lip Balm,5,53.93,0.05,256.17,Direct,Completed
ORD01042,2023-09-16,CUST1066,Female,55+,North,Books,Cook Book,2,45.52,0.05,86.49,Email,Completed
ORD01043,2023-06-09,CUST0742,Female,35-44,Central,Electronics,USB Hub,1,113.18,0.0,113.18,Paid Ad,Returned
ORD01044,2023-08-12,CUST0840,Other,45-54,Central,Clothing,T-Shirt,1,128.44,0.2,102.75,Social Media,Completed
ORD01045,2023-10-14,CUST0472,Male,18-24,West,Clothing,Jacket,1,24.84,0.0,24.84,Email,Returned
ORD01046,2023-08-10,CUST1198,Other,45-54,West,Electronics,Smart Watch,1,325.12,0.15,276.35,Paid Ad,Cancelled
ORD01047,2023-05-17,CUST1035,Female,55+,North,Electronics,Bluetooth Speaker,1,129.43,0.0,129.43,Paid Ad,Cancelled
ORD01048,2023-02-14,CUST0248,Male,25-34,Central,Clothing,Jeans,4,163.18,0.0,652.72,Email,Completed
ORD01049,2023-10-09,CUST0884,Male,25-34,East,Books,Novel,1,42.91,0.0,42.91,Organic Search,Completed
ORD01050,2023-02-11,CUST0865,Male,35-44,West,Beauty,Lip Balm,2,49.74,0.0,99.48,Social Media,Completed
ORD01051,2023-10-10,CUST0690,Female,25-34,Central,Clothing,Jacket,1,52.56,0.0,52.56,Direct,Cancelled
ORD01052,2023-07-25,CUST0838,Other,55+,West,Home & Kitchen,Air Fryer,4,25.49,0.15,86.67,Email,Returned
ORD01053,2023-11-04,CUST1044,Other,25-34,North,Electronics,Phone Case,2,249.54,0.1,449.17,Organic Search,Completed
ORD01054,2023-09-18,CUST0657,Male,18-24,Central,Books,Cook Book,2,35.87,0.0,71.74,Email,Completed
ORD01055,2023-12-20,CUST1011,Female,35-44,East,Clothing,Jacket,3,58.92,0.0,176.76,Social Media,Completed
ORD01056,2023-06-16,CUST0662,Other,18-24,South,Home & Kitchen,Scented Candle,3,131.76,0.0,395.28,Email,Completed
ORD01057,2023-09-10,CUST0432,Male,55+,Central,Books,Data Science Handbook,4,9.97,0.15,33.9,Email,Cancelled
ORD01058,2023-06-28,CUST0590,Female,25-34,Central,Electronics,USB Hub,1,120.31,0.0,120.31,Social Media,Returned
ORD01059,2023-07-15,CUST0218,Female,35-44,South,Clothing,Jeans,4,60.46,0.2,193.47,Paid Ad,Completed
ORD01060,2023-08-12,CUST0082,Male,18-24,South,Electronics,Smart Watch,2,199.97,0.0,399.94,Direct,Cancelled
ORD01061,2023-10-10,CUST0578,Other,55+,West,Books,Python Programming,3,30.95,0.0,92.85,Direct,Returned
ORD01062,2023-12-01,CUST0246,Other,45-54,North,Home & Kitchen,Scented Candle,1,36.5,0.15,31.02,Email,Returned
ORD01063,2023-09-11,CUST0239,Male,18-24,West,Clothing,T-Shirt,5,157.24,0.1,707.58,Social Media,Completed
ORD01064,2023-07-02,CUST0566,Female,18-24,East,Home & Kitchen,Coffee Maker,1,162.75,0.05,154.61,Email,Cancelled
ORD01065,2023-07-03,CUST0888,Female,55+,East,Home & Kitchen,Air Fryer,1,158.43,0.15,134.67,Organic Search,Cancelled
ORD01066,2023-09-04,CUST0017,Female,55+,Central,Clothing,Jacket,4,123.07,0.0,492.28,Paid Ad,Completed
ORD01067,2023-05-18,CUST0384,Other,25-34,Central,Home & Kitchen,Coffee Maker,1,151.4,0.0,151.4,Email,Completed
ORD01068,2023-04-04,CUST0007,Male,55+,North,Electronics,Wireless Earbuds,3,333.53,0.1,900.53,Email,Completed
ORD01069,2023-06-17,CUST0539,Other,45-54,West,Clothing,Jacket,1,47.04,0.0,47.04,Direct,Returned
